"Component","Use case","Source","Threat","Risk Response","Inherent Risk","Current Risk","Countermeasure progress","Weakness tests","Countermeasure tests","Projected Risk","Owner","MITRE reference","STRIDE-LM"
"Chassis-Mounted Microcontroller","Denial of Service","Created by Rules Engine","Denial-of-service attacks targeting chipset communication buses","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Critical","Critical","0%","Not tested","Not tested","Critical","Daniele Granata","EMB3D - TID-405 - Network Stack Resource Exhaustion","Denial of Service"
"Speed Sensor","Denial of Service","Created by Rules Engine","Environmental interference and EMI","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Critical","Critical","0%","Not tested","Not tested","Critical","Daniele Granata","EMB3D - TID-105 - Hardware Fault Injection – Control Flow Modification","Denial of Service"
"Jetson Nano","Elevation of Privilege","Created by Rules Engine","Exploit agent overreach and privilege escalation","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1068 - Exploitation for Privilege Escalation||ATLAS - AML.TA0012 - Privilege Escalation||ATLAS - AML.TA0005 - Execution","Elevation of Privilege"
"Chassis-Mounted Microcontroller","Elevation of Privilege","Created by Rules Engine","Exploiting chipset vulnerabilities for unauthorized access to system resources","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Critical","Critical","0%","Not tested","Not tested","Critical","Daniele Granata","EMB3D - TID-406 - Unauthorized Messages or Connections","Elevation of Privilege"
"Jetson Nano","Denial of Service","Created by Rules Engine","Exploit logic loops and resource exhaustion","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1499 - Endpoint Denial of Service||ATLAS - AML.TA0005 - Execution||ATLAS - AML.T0029 - Denial of AI Service","Denial of Service"
"PC","Tampering","Created by Rules Engine","Hallucinated commands","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATLAS - AML.T0051 - LLM Prompt Injection","Tampering"
"PC","Spoofing","Created by Rules Engine","Impersonation","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATLAS - AML.T0016.000 - Adversarial AI Attack Implementations","Spoofing"
"Jetson Nano","Tampering","Created by Rules Engine","Inject malicious instructions through prompts or data","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1203 - Exploitation for Client Execution||ATLAS - AML.T0051 - LLM Prompt Injection","Tampering"
"Chassis-Mounted Microcontroller","Elevation of Privilege","Created by Rules Engine","Manipulating chipset firmware to introduce malware or disable security features","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Critical","Critical","0%","Not tested","Not tested","Critical","Daniele Granata","EMB3D - TID-211 - Device Allows Unauthenticated Firmware Installation","Elevation of Privilege"
"Chassis-Mounted Microcontroller","Tampering","Created by Rules Engine","Physical tampering with chipset components to bypass security controls","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Critical","Critical","0%","Not tested","Not tested","Critical","Daniele Granata","ATT&CK Enterprise - T1200 - Hardware Additions","Tampering"
"Jetson Nano","Tampering","Created by Rules Engine","Poison or tamper with agent memory","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Critical","Critical","0%","Not tested","Not tested","Critical","Daniele Granata","ATT&CK Enterprise - T1204.001 - Malicious Link||ATLAS - AML.T0043.003 - Manual Modification||ATLAS - AML.T0018.000 - Poison AI Model||ATLAS - AML.T0011.000 - Unsafe AI Artifacts","Tampering"
"Jupyter Lab API","Elevation of Privilege","Created by Rules Engine","Privilege abuse","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Medium","Medium","0%","Not tested","Not tested","Medium","Daniele Granata","ATT&CK Enterprise - T1078 - Valid Accounts","Elevation of Privilege"
"PC","Elevation of Privilege","Created by Rules Engine","Prompt injection / malicious context","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATLAS - AML.T0051 - LLM Prompt Injection","Elevation of Privilege"
"Jetson Nano","Tampering","Created by Rules Engine","Render or forward untrusted outputs","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1221 - Template Injection||ATLAS - AML.T0051 - LLM Prompt Injection","Tampering"
"PC","Information Disclosure","Created by Rules Engine","Sensitive output leakage","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATLAS - AML.T0057 - LLM Data Leakage","Information Disclosure"
"Speed Sensor","Tampering","Created by Rules Engine","Signal injection and manipulation","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Critical","Critical","0%","Not tested","Not tested","Critical","Daniele Granata","EMB3D - TID-325 - HTTP Injection/Response Splitting","Tampering"
"PC","Information Disclosure","Created by Rules Engine","Telemetry and log leakage","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATLAS - AML.T0057 - LLM Data Leakage","Information Disclosure"
"PC","Elevation of Privilege","Created by Rules Engine","Third-party extension/plugin compromise","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Critical","Critical","0%","Not tested","Not tested","Critical","Daniele Granata","ATLAS - AML.T0053 - LLM Plugin Compromise","Elevation of Privilege"
"Speed Sensor","Tampering","Created by Rules Engine","Unauthorized physical tampering","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Critical","Critical","0%","Not tested","Not tested","Critical","Daniele Granata","EMB3D - TID-106 - Data Bus Interception","Tampering"
