"Component","Use case","Source","Threat","Risk Response","Inherent Risk","Current Risk","Countermeasure progress","Weakness tests","Countermeasure tests","Projected Risk","Owner","MITRE reference","STRIDE-LM"
"JetRacer","Tampering","Created by Rules Engine","Attackers perform unauthorized physical tampering","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Critical","Critical","0%","Not tested","Not tested","Critical","Daniele Granata","EMB3D - TID-107 - Unauthorized Direct Memory Access (DMA)","Tampering"
"Gamepad/joystick","Tampering","Created by Rules Engine","Attackers perform unauthorized physical tampering","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Critical","Critical","0%","Not tested","Not tested","Critical","Daniele Granata","EMB3D - TID-107 - Unauthorized Direct Memory Access (DMA)","Tampering"
"Web service","Elevation of Privilege","Created by Rules Engine","Attackers take advantage of weaknesses in access controls","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Critical","Critical","0%","Not tested","Not tested","Critical","Daniele Granata","ATT&CK Enterprise - TA0001 - Initial Access||ATT&CK Enterprise - T1098 - Account Manipulation||ATT&CK Enterprise - T1087 - Account Discovery","Elevation of Privilege"
"Jetson Nano","Repudiation","Created by Rules Engine","Bypass oversight and accountability controls","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Medium","Medium","0%","Not tested","Not tested","Medium","Daniele Granata","ATT&CK Enterprise - T1070.004 - File Deletion||ATLAS - AML.T0054 - LLM Jailbreak","Repudiation"
"Jetson Nano","Tampering","Created by Rules Engine","Compromise supply chain and inter-agent trust","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1195 - Supply Chain Compromise||ATLAS - AML.T0010 - AI Supply Chain Compromise","Tampering"
"Jupyter Lab API","Denial of Service","Created by Rules Engine","Data loss due to lack of regular automated backups","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Critical","Critical","0%","Not tested","Not tested","Critical","Daniele Granata","ATT&CK Enterprise - T1490 - Inhibit System Recovery","Denial of Service"
"Speed sensor","Information Disclosure","Created by Rules Engine","Data transmission interception","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","EMB3D - TID-114 - Peripheral Data Bus Interception","Information Disclosure"
"Chassis-mounted microcontroller","Denial of Service","Created by Rules Engine","Denial-of-Service attack renders the embedded controller inoperable","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Critical","Critical","0%","Not tested","Not tested","Critical","Daniele Granata","ATT&CK Enterprise - T1499 - Endpoint Denial of Service","Denial of Service"
"PC","Denial of Service","Created by Rules Engine","Denial-of-service attacks through PCIe bus saturation","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Critical","Critical","0%","Not tested","Not tested","Critical","Daniele Granata","EMB3D - TID-405 - Network Stack Resource Exhaustion","Denial of Service"
"PC","Tampering","Created by Rules Engine","Direct Memory Access (DMA) attacks through PCIe devices","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Critical","Critical","0%","Not tested","Not tested","Critical","Daniele Granata","EMB3D - TID-107 - Unauthorized Direct Memory Access (DMA)","Tampering"
"Speed sensor","Denial of Service","Created by Rules Engine","Environmental interference and EMI","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Critical","Critical","0%","Not tested","Not tested","Critical","Daniele Granata","EMB3D - TID-105 - Hardware Fault Injection – Control Flow Modification","Denial of Service"
"Jetson Nano","Elevation of Privilege","Created by Rules Engine","Exploit agent overreach and privilege escalation","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1068 - Exploitation for Privilege Escalation||ATLAS - AML.TA0012 - Privilege Escalation||ATLAS - AML.TA0005 - Execution","Elevation of Privilege"
"Jetson Nano","Denial of Service","Created by Rules Engine","Exploit logic loops and resource exhaustion","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1499 - Endpoint Denial of Service||ATLAS - AML.TA0005 - Execution||ATLAS - AML.T0029 - Denial of AI Service","Denial of Service"
"Jupyter Lab API","Elevation of Privilege","Created by Rules Engine","Increased vulnerability to malware due to outdated or ineffective anti-malware solutions","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Critical","Critical","0%","Not tested","Not tested","Critical","Daniele Granata","ATT&CK Enterprise - T1073 - DLL Side-Loading","Elevation of Privilege"
"Jetson Nano","Tampering","Created by Rules Engine","Inject malicious instructions through prompts or data","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1203 - Exploitation for Client Execution||ATLAS - AML.T0051 - LLM Prompt Injection","Tampering"
"Jupyter Lab API","Information Disclosure","Created by Rules Engine","Insecure cryptography and key management practices","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Critical","Critical","0%","Not tested","Not tested","Critical","Daniele Granata","ATT&CK Enterprise - T1552 - Unsecured Credentials","Information Disclosure"
"Web service","Denial of Service","Created by Rules Engine","Over consumption of the resources of the API server can render it inaccessible","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1498 - Network Denial of Service||ATT&CK Enterprise - T1499 - Endpoint Denial of Service","Denial of Service"
"PC","Tampering","Created by Rules Engine","PCIe device tampering leading to unauthorized access","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Critical","Critical","0%","Not tested","Not tested","Critical","Daniele Granata","EMB3D - TID-406 - Unauthorized Messages or Connections","Tampering"
"PC","Tampering","Created by Rules Engine","PCIe firmware vulnerabilities lead to system compromise","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Critical","Critical","0%","Not tested","Not tested","Critical","Daniele Granata","EMB3D - TID-211 - Device Allows Unauthenticated Firmware Installation","Tampering"
"Jetson Nano","Tampering","Created by Rules Engine","Poison or tamper with agent memory","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Critical","Critical","0%","Not tested","Not tested","Critical","Daniele Granata","ATT&CK Enterprise - T1204.001 - Malicious Link||ATLAS - AML.T0043.003 - Manual Modification||ATLAS - AML.T0018.000 - Poison AI Model||ATLAS - AML.T0011.000 - Unsafe AI Artifacts","Tampering"
"Jetson Nano","Tampering","Created by Rules Engine","Render or forward untrusted outputs","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1221 - Template Injection||ATLAS - AML.T0051 - LLM Prompt Injection","Tampering"
"Speed sensor","Tampering","Created by Rules Engine","Signal injection and manipulation","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Critical","Critical","0%","Not tested","Not tested","Critical","Daniele Granata","EMB3D - TID-325 - HTTP Injection/Response Splitting","Tampering"
"Jupyter Lab API","Information Disclosure","Created by Rules Engine","Unauthorized access and data breaches due to exposed secrets and credentials","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Critical","Critical","0%","Not tested","Not tested","Critical","Daniele Granata","ATT&CK Enterprise - T1552 - Unsecured Credentials","Information Disclosure"
"Jupyter Lab API","Elevation of Privilege","Created by Rules Engine","Unauthorized access through misconfigured Azure RBAC role assignments","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Critical","Critical","0%","Not tested","Not tested","Critical","Daniele Granata","ATT&CK Enterprise - T1087 - Account Discovery","Elevation of Privilege"
"Jupyter Lab API","Tampering","Created by Rules Engine","Unauthorized access to management ports from untrusted networks","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Critical","Critical","0%","Not tested","Not tested","Critical","Daniele Granata","ATT&CK Enterprise - T1021 - Remote Services","Tampering"
"Jupyter Lab API","Elevation of Privilege","Created by Rules Engine","Unauthorized application execution on virtual machines detection and enforcement","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Critical","Critical","0%","Not tested","Not tested","Critical","Daniele Granata","ATT&CK Enterprise - T1569.002 - Service Execution","Elevation of Privilege"
"PC","Elevation of Privilege","Created by Rules Engine","Unauthorized PCIe device access through bus enumeration","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Critical","Critical","0%","Not tested","Not tested","Critical","Daniele Granata","EMB3D - TID-312 - Credential Change Mechanism Can Be Abused","Elevation of Privilege"
"Speed sensor","Tampering","Created by Rules Engine","Unauthorized physical tampering","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Critical","Critical","0%","Not tested","Not tested","Critical","Daniele Granata","EMB3D - TID-106 - Data Bus Interception","Tampering"
"Jupyter Lab API","Elevation of Privilege","Created by Rules Engine","Unpatched OS and software vulnerabilities on Azure resources","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1068 - Exploitation for Privilege Escalation","Elevation of Privilege"
