"Component","Use case","Source","Threat","Risk Response","Inherent Risk","Current Risk","Countermeasure progress","Weakness tests","Countermeasure tests","Projected Risk","Owner","MITRE reference","STRIDE-LM"
"Mobile Device Client","Elevation of Privilege","Created by Rules Engine","Exploitation of vulnerabilities in installed apps","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Mobile - T1455 - Exploit Baseband Vulnerability","Elevation of Privilege"
"Mobile Device Client","Information Disclosure","Created by Rules Engine","Exposure of sensitive data due to insecure local storage","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Mobile - T1533 - Data from Local System","Information Disclosure"
"Mobile Device Client","Tampering","Created by Rules Engine","Infiltration of malicious applications","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Critical","Critical","0%","Not tested","Not tested","Critical","Daniele Granata","ATT&CK Mobile - T1630.001 - Uninstall Malicious Application","Tampering"
"Mobile Device Client","Information Disclosure","Created by Rules Engine","Interception of network communications","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Mobile - T1438 - Exfiltration Over Other Network Medium","Information Disclosure"
"Mobile Device Client","Information Disclosure","Created by Rules Engine","Malware infections on the mobile device","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Critical","Critical","0%","Not tested","Not tested","Critical","Daniele Granata","ATT&CK Mobile - T1473 - Malicious or Vulnerable Built-in Device Functionality","Information Disclosure"
"Mobile Device Client","Spoofing","Created by Rules Engine","Phishing attacks targeting mobile users","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Critical","Critical","0%","Not tested","Not tested","Critical","Daniele Granata","ATT&CK Mobile - T1660 - Phishing","Spoofing"
"iot device","Information Disclosure","Created by Rules Engine","TID-101: Power Consumption Analysis Side Channel","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","EMB3D - TID-101 - Power Consumption Analysis Side Channel","Information Disclosure"
"iot device","Information Disclosure","Created by Rules Engine","TID-102: Electromagnetic Analysis Side Channel","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","EMB3D - TID-102 - Electromagnetic Analysis Side Channel","Information Disclosure"
"iot device","Information Disclosure","Created by Rules Engine","TID-103: Cache Timing Analysis Side Channel","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","EMB3D - TID-103 - Microarchitectural Side Channels","Information Disclosure"
"iot device","Tampering","Created by Rules Engine","TID-105: Hardware Fault Injection – Control Flow Modification","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","EMB3D - TID-105 - Hardware Fault Injection â€“ Control Flow Modification","Tampering"
"sonoff app","Tampering","Created by Rules Engine","TID-204: Untrusted Programs Can Access Privileged OS Functions","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Critical","Critical","0%","Not tested","Not tested","Critical","Daniele Granata","EMB3D - TID-204 - Untrusted Programs Can Access Privileged OS Functions","Tampering"
"firmware","Tampering","Created by Rules Engine","TID-204: Untrusted Programs Can Access Privileged OS Functions","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Critical","Critical","0%","Not tested","Not tested","Critical","Daniele Granata","EMB3D - TID-204 - Untrusted Programs Can Access Privileged OS Functions","Tampering"
"sonoff app","Elevation of Privilege","Created by Rules Engine","TID-205: Existing OS Tools Maliciously Used for Device Manipulation","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Critical","Critical","0%","Not tested","Not tested","Critical","Daniele Granata","ATT&CK ICS - T0823 - Graphical User Interface||EMB3D - TID-205 - Existing OS Tools Maliciously Used for Device Manipulation","Elevation of Privilege"
"firmware","Elevation of Privilege","Created by Rules Engine","TID-205: Existing OS Tools Maliciously Used for Device Manipulation","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Critical","Critical","0%","Not tested","Not tested","Critical","Daniele Granata","ATT&CK ICS - T0823 - Graphical User Interface||EMB3D - TID-205 - Existing OS Tools Maliciously Used for Device Manipulation","Elevation of Privilege"
"sonoff app","Tampering","Created by Rules Engine","TID-206: Memory Management Protections Subverted","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1055.009 - Proc Memory||EMB3D - TID-206 - Memory Management Protections Subverted","Tampering"
"firmware","Tampering","Created by Rules Engine","TID-206: Memory Management Protections Subverted","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1055.009 - Proc Memory||EMB3D - TID-206 - Memory Management Protections Subverted","Tampering"
"sonoff app","Tampering","Created by Rules Engine","TID-210: Device Vulnerabilities Unpatchable","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Critical","Critical","0%","Not tested","Not tested","Critical","Daniele Granata","EMB3D - TID-210 - Device Vulnerabilities Unpatchable","Tampering"
"firmware","Tampering","Created by Rules Engine","TID-210: Device Vulnerabilities Unpatchable","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Critical","Critical","0%","Not tested","Not tested","Critical","Daniele Granata","EMB3D - TID-210 - Device Vulnerabilities Unpatchable","Tampering"
"sonoff app","Tampering","Created by Rules Engine","TID-211: Device Allows Unauthenticated Firmware Installation","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Critical","Critical","0%","Not tested","Not tested","Critical","Daniele Granata","ATT&CK ICS - T0857 - System Firmware||EMB3D - TID-211 - Device Allows Unauthenticated Firmware Installation","Tampering"
"firmware","Tampering","Created by Rules Engine","TID-211: Device Allows Unauthenticated Firmware Installation","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Critical","Critical","0%","Not tested","Not tested","Critical","Daniele Granata","ATT&CK ICS - T0857 - System Firmware||EMB3D - TID-211 - Device Allows Unauthenticated Firmware Installation","Tampering"
"sonoff app","Information Disclosure","Created by Rules Engine","TID-214: Secrets Extracted from Device Root of Trust","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Critical","Critical","0%","Not tested","Not tested","Critical","Daniele Granata","EMB3D - TID-214 - Secrets Extracted from Device Root of Trust","Information Disclosure||Information Disclosure"
"firmware","Information Disclosure","Created by Rules Engine","TID-214: Secrets Extracted from Device Root of Trust","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Critical","Critical","0%","Not tested","Not tested","Critical","Daniele Granata","EMB3D - TID-214 - Secrets Extracted from Device Root of Trust","Information Disclosure||Information Disclosure"
"sonoff app","Tampering","Created by Rules Engine","TID-216: Firmware Update Rollbacks Allowed","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Critical","Critical","0%","Not tested","Not tested","Critical","Daniele Granata","EMB3D - TID-216 - Firmware Update Rollbacks Allowed","Tampering"
"firmware","Tampering","Created by Rules Engine","TID-216: Firmware Update Rollbacks Allowed","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Critical","Critical","0%","Not tested","Not tested","Critical","Daniele Granata","EMB3D - TID-216 - Firmware Update Rollbacks Allowed","Tampering"
"sonoff app","Denial of Service","Created by Rules Engine","TID-217: Remotely Initiated Updates Can Cause DoS","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Critical","Critical","0%","Not tested","Not tested","Critical","Daniele Granata","ATT&CK ICS - T0800 - Activate Firmware Update Mode||EMB3D - TID-217 - Remotely Initiated Updates Can Cause DoS","Denial of Service"
"firmware","Denial of Service","Created by Rules Engine","TID-217: Remotely Initiated Updates Can Cause DoS","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Critical","Critical","0%","Not tested","Not tested","Critical","Daniele Granata","ATT&CK ICS - T0800 - Activate Firmware Update Mode||EMB3D - TID-217 - Remotely Initiated Updates Can Cause DoS","Denial of Service"
"sonoff app","Elevation of Privilege","Created by Rules Engine","TID-219: OS/Kernel Privilege Escalation","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK ICS - T0890 - Exploitation for Privilege Escalation||EMB3D - TID-219 - OS/Kernel Privilege Escalation","Elevation of Privilege"
"firmware","Elevation of Privilege","Created by Rules Engine","TID-219: OS/Kernel Privilege Escalation","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK ICS - T0890 - Exploitation for Privilege Escalation||EMB3D - TID-219 - OS/Kernel Privilege Escalation","Elevation of Privilege"
"sonoff app","Information Disclosure","Created by Rules Engine","TID-220: Unpatchable Hardware Root of Trust","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Critical","Critical","0%","Not tested","Not tested","Critical","Daniele Granata","EMB3D - TID-220 - Unpatchable Hardware Root of Trust","Information Disclosure"
"firmware","Information Disclosure","Created by Rules Engine","TID-220: Unpatchable Hardware Root of Trust","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Critical","Critical","0%","Not tested","Not tested","Critical","Daniele Granata","EMB3D - TID-220 - Unpatchable Hardware Root of Trust","Information Disclosure"
"sonoff app","Information Disclosure","Created by Rules Engine","TID-223: System Susceptible to RAM Scraping","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Critical","Critical","0%","Not tested","Not tested","Critical","Daniele Granata","EMB3D - TID-223 - System Susceptible to RAM Scraping","Information Disclosure"
"firmware","Information Disclosure","Created by Rules Engine","TID-223: System Susceptible to RAM Scraping","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Critical","Critical","0%","Not tested","Not tested","Critical","Daniele Granata","EMB3D - TID-223 - System Susceptible to RAM Scraping","Information Disclosure"
"sonoff app","Information Disclosure","Created by Rules Engine","TID-330: Cryptographic Timing Side-Channel","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","EMB3D - TID-330 - Cryptographic Timing Side-Channel","Information Disclosure"
"firmware","Information Disclosure","Created by Rules Engine","TID-330: Cryptographic Timing Side-Channel","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","EMB3D - TID-330 - Cryptographic Timing Side-Channel","Information Disclosure"
"Mobile Device Client","Spoofing","Created by Rules Engine","Unauthorized access due to weak device authentication","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Mobile - T1626.001 - Device Administrator Permissions","Spoofing"
