"Component","Use case","Source","Threat","Risk Response","Inherent Risk","Current Risk","Countermeasure progress","Weakness tests","Countermeasure tests","Projected Risk","Owner","MITRE reference","STRIDE-LM"
"Router","Elevation of Privilege","Created by Rules Engine","Attackers try to take advantage of a wide attack surface","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1060 - Registry Run Keys / Startup Folder","Elevation of Privilege"
"EmonCMS","Information Disclosure","Created by Rules Engine","Cross-site scripting (XSS) in dashboard","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1059.007 - JavaScript","Information Disclosure"
"EmonCMS","Denial of Service","Created by Rules Engine","Denial of service via resource exhaustion","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1499 - Endpoint Denial of Service","Denial of Service"
"Router","Elevation of Privilege","Created by Rules Engine","Dictionary-based or brute force password attack","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Critical","Critical","0%","Not tested","Not tested","Critical","Daniele Granata","ATT&CK Enterprise - T1110.002 - Password Cracking","Elevation of Privilege"
"EmonCMS","Information Disclosure","Created by Rules Engine","Exposure of sensitive data in visualizations","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1071 - Application Layer Protocol","Information Disclosure"
"EmonCMS","Tampering","Created by Rules Engine","Injection attacks via dashboard inputs","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1055 - Process Injection","Tampering"
"emonTx","Denial of Service","Created by Rules Engine","RF jamming and denial-of-service","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Critical","Critical","0%","Not tested","Not tested","Critical","Daniele Granata","EMB3D - TID-405 - Network Stack Resource Exhaustion","Denial of Service"
"emonTh","Denial of Service","Created by Rules Engine","RF jamming and denial-of-service","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Critical","Critical","0%","Not tested","Not tested","Critical","Daniele Granata","EMB3D - TID-405 - Network Stack Resource Exhaustion","Denial of Service"
"emonTx","Information Disclosure","Created by Rules Engine","Signal interception and eavesdropping","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","EMB3D - TID-114 - Peripheral Data Bus Interception","Information Disclosure"
"emonTh","Information Disclosure","Created by Rules Engine","Signal interception and eavesdropping","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","EMB3D - TID-114 - Peripheral Data Bus Interception","Information Disclosure"
"emonTx","Spoofing","Created by Rules Engine","Spoofing and signal manipulation","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","EMB3D - TID-106 - Data Bus Interception","Spoofing"
"emonTh","Spoofing","Created by Rules Engine","Spoofing and signal manipulation","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","EMB3D - TID-106 - Data Bus Interception","Spoofing"
"EmonCMS","Information Disclosure","Created by Rules Engine","Unauthorized access to dashboard","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1078 - Valid Accounts","Information Disclosure"
"emonTx","Tampering","Created by Rules Engine","Unauthorized physical tampering","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","EMB3D - TID-114 - Peripheral Data Bus Interception","Tampering"
"emonTh","Tampering","Created by Rules Engine","Unauthorized physical tampering","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","EMB3D - TID-114 - Peripheral Data Bus Interception","Tampering"
