"Component","Use case","Source","Threat","Risk Response","Inherent Risk","Current Risk","Countermeasure progress","Weakness tests","Countermeasure tests","Projected Risk","Owner","MITRE reference","STRIDE-LM"
"emonPi Station","Information Disclosure","Created by Rules Engine","Insecure API endpoints","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Critical","Critical","0%","Not tested","Not tested","Critical","Daniele Granata","ATT&CK Enterprise - T1190 - Exploit Public-Facing Application","Information Disclosure"
"emonBase Station","Information Disclosure","Created by Rules Engine","Insecure API endpoints","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Critical","Critical","0%","Not tested","Not tested","Critical","Daniele Granata","ATT&CK Enterprise - T1190 - Exploit Public-Facing Application","Information Disclosure"
"EmonCMS Web Application","Repudiation","Created by Rules Engine","Lack of audit trail for Profiler activities","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1562 - Impair Defenses","Repudiation"
"emonTx Module","Denial of Service","Created by Rules Engine","LPDDR memory failures due to insufficient power regulation","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Critical","Critical","0%","Not tested","Not tested","Critical","Daniele Granata","EMB3D - TID-405 - Network Stack Resource Exhaustion","Denial of Service"
"emonPi Station","Information Disclosure","Created by Rules Engine","Misconfiguration of AWS managed policies","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Medium","Medium","0%","Not tested","Not tested","Medium","Daniele Granata","ATT&CK Enterprise - T1098 - Account Manipulation","Information Disclosure"
"emonBase Station","Information Disclosure","Created by Rules Engine","Misconfiguration of AWS managed policies","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Medium","Medium","0%","Not tested","Not tested","Medium","Daniele Granata","ATT&CK Enterprise - T1098 - Account Manipulation","Information Disclosure"
"emonTx Module","Tampering","Created by Rules Engine","Rowhammer vulnerability exploitation leading to memory corruption","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Critical","Critical","0%","Not tested","Not tested","Critical","Daniele Granata","EMB3D - TID-210 - Device Vulnerabilities Unpatchable","Tampering"
"emonTx Module","Information Disclosure","Created by Rules Engine","Side-channel attacks on LPDDR leading to sensitive data leakage","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Critical","Critical","0%","Not tested","Not tested","Critical","Daniele Granata","EMB3D - TID-102 - Electromagnetic Analysis Side Channel","Information Disclosure"
"EmonTh Module","Tampering","Created by Rules Engine","Signal injection and manipulation","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Critical","Critical","0%","Not tested","Not tested","Critical","Daniele Granata","EMB3D - TID-325 - HTTP Injection/Response Splitting","Tampering"
"EmonCMS Web Application","Information Disclosure","Created by Rules Engine","Unauthorized access to Cloud Profiler data","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Critical","Critical","0%","Not tested","Not tested","Critical","Daniele Granata","ATT&CK Enterprise - T1619 - Cloud Storage Object Discovery","Information Disclosure"
"emonPi Station","Information Disclosure","Created by Rules Engine","Unauthorized access to satellite data","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1078 - Valid Accounts","Information Disclosure"
"emonBase Station","Information Disclosure","Created by Rules Engine","Unauthorized access to satellite data","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1078 - Valid Accounts","Information Disclosure"
"emonTx Module","Tampering","Created by Rules Engine","Unauthorized firmware updates leading to memory compromise","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Critical","Critical","0%","Not tested","Not tested","Critical","Daniele Granata","EMB3D - TID-216 - Firmware Update Rollbacks Allowed","Tampering"
"EmonTh Module","Tampering","Created by Rules Engine","Unauthorized physical tampering","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Critical","Critical","0%","Not tested","Not tested","Critical","Daniele Granata","EMB3D - TID-106 - Data Bus Interception","Tampering"
