"Component","Use case","Source","Threat","Risk Response","Inherent Risk","Current Risk","Countermeasure progress","Weakness tests","Countermeasure tests","Projected Risk","Owner","MITRE reference","STRIDE-LM"
"Productpage Service","Information Disclosure","Created by Rules Engine","Attackers take advantage of insecure communication channels and weakly protected sensitive data exposure","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1027 - Obfuscated Files or Information||ATT&CK Enterprise - T1157 - Dylib Hijacking||ATT&CK Enterprise - T1486 - Data Encrypted for Impact||ATT&CK Enterprise - T1499 - Endpoint Denial of Service||ATT&CK Enterprise - T1534 - Internal Spearphishing||ATT&CK Enterprise - T1552 - Unsecured Credentials||ATT&CK Enterprise - T1564.001 - Hidden Files and Directories||ATT&CK Enterprise - T1564.004 - NTFS File Attributes||ATT&CK Enterprise - T1573.002 - Asymmetric Cryptography||ATT&CK Enterprise - T1606 - Forge Web Credentials","Information Disclosure"
"Productpage Service","Information Disclosure","Created by Rules Engine","Data exposure through inadequate error handling","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1082 - System Information Discovery||ATT&CK Enterprise - T1210 - Exploitation of Remote Services||ATT&CK Enterprise - T1505 - Server Software Component||ATT&CK Enterprise - T1588.006 - Vulnerabilities||ATT&CK Enterprise - T1589 - Gather Victim Identity Information||ATT&CK Enterprise - T1592 - Gather Victim Host Information","Information Disclosure"
"Reviews Service","Information Disclosure","Created by Rules Engine","Exposure of sensitive data through code reviews","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1552.001 - Credentials In Files||ATLAS - AML.T0055 - Unsecured Credentials","Information Disclosure"
"Details Service","Information Disclosure","Created by Rules Engine","Exposure of sensitive metadata due to incomplete data masking","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1587 - Develop Capabilities","Information Disclosure"
"Reviews Service","Elevation of Privilege","Created by Rules Engine","Inadequate access controls for CodeGuru reviewer and profiler","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1578.005 - Modify Cloud Compute Configurations||ATLAS - AML.T0012 - Valid Accounts","Elevation of Privilege"
"Reviews Service","Information Disclosure","Created by Rules Engine","Insecure handling of code artifacts","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1567 - Exfiltration Over Web Service||ATLAS - AML.T0036 - Data from Information Repositories","Information Disclosure"
"Details Service","Information Disclosure","Created by Rules Engine","Lack of encryption for metadata in transit","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1606 - Forge Web Credentials","Information Disclosure"
"Productpage Service","Repudiation","Created by Rules Engine","Lack of evidences of misuse due to insufficient auditing and logging and poor log protection","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Medium","Medium","0%","Not tested","Not tested","Medium","Daniele Granata","ATT&CK Enterprise - T1021 - Remote Services||ATT&CK Enterprise - T1059 - Command and Scripting Interpreter||ATT&CK Enterprise - T1078 - Valid Accounts||ATT&CK Enterprise - T1087 - Account Discovery||ATT&CK Enterprise - T1199 - Trusted Relationship||ATT&CK Enterprise - T1203 - Exploitation for Client Execution||ATT&CK Enterprise - T1486 - Data Encrypted for Impact||ATT&CK Enterprise - T1496 - Resource Hijacking||ATT&CK Enterprise - T1530 - Data from Cloud Storage||ATT&CK Enterprise - T1562 - Impair Defenses||ATT&CK Enterprise - T1566 - Phishing","Repudiation"
"Details Service","Repudiation","Created by Rules Engine","Lack of metadata audit logging","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1078 - Valid Accounts","Repudiation"
"Details Service","Information Disclosure","Created by Rules Engine","Metadata leakage during data sharing","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Mobile - T1662 - Data Destruction","Information Disclosure"
"Details Service","Information Disclosure","Created by Rules Engine","Misconfigured metadata entries","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1595 - Active Scanning","Information Disclosure"
"Details Service","Information Disclosure","Created by Rules Engine","Unauthorized access to metadata","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Critical","Critical","0%","Not tested","Not tested","Critical","Daniele Granata","ATT&CK Enterprise - T1213 - Data from Information Repositories","Information Disclosure"
