"Component","Use case","Source","Threat","Risk Response","Inherent Risk","Current Risk","Countermeasure progress","Weakness tests","Countermeasure tests","Projected Risk","Owner","MITRE reference","STRIDE-LM"
"Lightning-rod","Information Disclosure","Created by Rules Engine","Insecure network communication","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Mobile - T1410 - Network Traffic Capture or Redirection","Information Disclosure"
"Lightning-rod","Tampering","Created by Rules Engine","Insecure WebView implementation","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Critical","Critical","0%","Not tested","Not tested","Critical","Daniele Granata","ATT&CK Mobile - T1540 - Code Injection","Tampering"
"Crossbar.IO Broker","Repudiation","Created by Rules Engine","Insufficient logging and monitoring","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Medium","Medium","0%","Not tested","Not tested","Medium","Daniele Granata","ATT&CK Enterprise - T1562 - Impair Defenses","Repudiation"
"Database MySQL","Repudiation","Created by Rules Engine","Lack of logging and monitoring","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Medium","Medium","0%","Not tested","Not tested","Medium","Daniele Granata","ATT&CK Enterprise - T1562 - Impair Defenses","Repudiation"
"Crossbar.IO Broker","Tampering","Created by Rules Engine","Lack of message integrity","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Critical","Critical","0%","Not tested","Not tested","Critical","Daniele Granata","ATT&CK Enterprise - T1040 - Network Sniffing","Tampering"
"WSTUN","Tampering","Created by Rules Engine","PCIe device tampering leading to unauthorized access","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Critical","Critical","0%","Not tested","Not tested","Critical","Daniele Granata","EMB3D - TID-406 - Unauthorized Messages or Connections","Tampering"
"WSTUN","Tampering","Created by Rules Engine","PCIe firmware vulnerabilities lead to system compromise","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Critical","Critical","0%","Not tested","Not tested","Critical","Daniele Granata","EMB3D - TID-211 - Device Allows Unauthenticated Firmware Installation","Tampering"
"Lightning-rod","Information Disclosure","Created by Rules Engine","Privacy violations","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Mobile - T1430 - Location Tracking","Information Disclosure"
"Crossbar.IO Broker","Denial of Service","Created by Rules Engine","Service disruption from overloading","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1498 - Network Denial of Service","Denial of Service"
"Database MySQL","Elevation of Privilege","Created by Rules Engine","Unauthorized access and privilege escalation","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1078 - Valid Accounts","Elevation of Privilege"
"Crossbar.IO Broker","Information Disclosure","Created by Rules Engine","Unauthorized access to brokers","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1078 - Valid Accounts","Information Disclosure"
"WSTUN","Elevation of Privilege","Created by Rules Engine","Unauthorized PCIe device access through bus enumeration","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Critical","Critical","0%","Not tested","Not tested","Critical","Daniele Granata","EMB3D - TID-312 - Credential Change Mechanism Can Be Abused","Elevation of Privilege"
"Crossbar.IO Broker","Information Disclosure","Created by Rules Engine","Unencrypted data in transit","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1552 - Unsecured Credentials","Information Disclosure"
"Lightning-rod","Information Disclosure","Created by Rules Engine","Unintended data leakage","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Medium","Medium","0%","Not tested","Not tested","Medium","Daniele Granata","ATT&CK Mobile - T1413 - Access Sensitive Data in Device Logs","Information Disclosure"
"Lightning-rod","Elevation of Privilege","Created by Rules Engine","Weak authentication and authorization","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Mobile - T1468 - Remotely Track Device Without Authorization","Elevation of Privilege"
