"Component","Use case","Source","Threat","Risk Response","Inherent Risk","Current Risk","Countermeasure progress","Weakness tests","Countermeasure tests","Projected Risk","Owner","MITRE reference","STRIDE-LM"
"IoTronic UI","Information Disclosure","Created by Rules Engine","Attackers can exploit unsafe XML parsers","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Critical","Critical","0%","Not tested","Not tested","Critical","Daniele Granata","ATT&CK Enterprise - T1133 - External Remote Services","Information Disclosure"
"WSTUN SERVER","Information Disclosure","Created by Rules Engine","Attackers can exploit unsafe XML parsers","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Critical","Critical","0%","Not tested","Not tested","Critical","Daniele Granata","ATT&CK Enterprise - T1133 - External Remote Services","Information Disclosure"
"Web Application - Server side","Information Disclosure","Created by Rules Engine","Attackers can exploit unsafe XML parsers","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Critical","Critical","0%","Not tested","Not tested","Critical","Daniele Granata","ATT&CK Enterprise - T1133 - External Remote Services","Information Disclosure"
"WSTUN","Information Disclosure","Created by Rules Engine","Attackers can exploit unsafe XML parsers","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Critical","Critical","0%","Not tested","Not tested","Critical","Daniele Granata","ATT&CK Enterprise - T1133 - External Remote Services","Information Disclosure"
"HTTP DEAMON","Elevation of Privilege","Created by Rules Engine","Attackers can exploit vulnerable components","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Critical","Critical","0%","Not tested","Not tested","Critical","Daniele Granata","ATT&CK Enterprise - T1068 - Exploitation for Privilege Escalation","Elevation of Privilege"
"IoTronic UI","Elevation of Privilege","Created by Rules Engine","Attackers can exploit vulnerable components","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Critical","Critical","0%","Not tested","Not tested","Critical","Daniele Granata","ATT&CK Enterprise - T1068 - Exploitation for Privilege Escalation","Elevation of Privilege"
"WSTUN SERVER","Elevation of Privilege","Created by Rules Engine","Attackers can exploit vulnerable components","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Critical","Critical","0%","Not tested","Not tested","Critical","Daniele Granata","ATT&CK Enterprise - T1068 - Exploitation for Privilege Escalation","Elevation of Privilege"
"Web Application - Server side","Elevation of Privilege","Created by Rules Engine","Attackers can exploit vulnerable components","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Critical","Critical","0%","Not tested","Not tested","Critical","Daniele Granata","ATT&CK Enterprise - T1068 - Exploitation for Privilege Escalation","Elevation of Privilege"
"WSTUN","Elevation of Privilege","Created by Rules Engine","Attackers can exploit vulnerable components","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Critical","Critical","0%","Not tested","Not tested","Critical","Daniele Granata","ATT&CK Enterprise - T1068 - Exploitation for Privilege Escalation","Elevation of Privilege"
"Virtual Machine","Elevation of Privilege","Created by Rules Engine","Attackers can gain unauthorized access to the VM","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Medium","Medium","0%","Not tested","Not tested","Medium","Daniele Granata","ATT&CK Enterprise - T1137 - Office Application Startup","Elevation of Privilege"
"HTTP DEAMON","Tampering","Created by Rules Engine","Attackers can inject malicious commands","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1059 - Command and Scripting Interpreter","Tampering"
"IoTronic UI","Tampering","Created by Rules Engine","Attackers can inject malicious commands","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1059 - Command and Scripting Interpreter","Tampering"
"WSTUN SERVER","Tampering","Created by Rules Engine","Attackers can inject malicious commands","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1059 - Command and Scripting Interpreter","Tampering"
"Web Application - Server side","Tampering","Created by Rules Engine","Attackers can inject malicious commands","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1059 - Command and Scripting Interpreter","Tampering"
"WSTUN","Tampering","Created by Rules Engine","Attackers can inject malicious commands","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1059 - Command and Scripting Interpreter","Tampering"
"HTTP DEAMON","Tampering","Created by Rules Engine","Attackers can inject scripts","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1059 - Command and Scripting Interpreter","Tampering"
"IoTronic UI","Tampering","Created by Rules Engine","Attackers can inject scripts","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1059 - Command and Scripting Interpreter","Tampering"
"WSTUN SERVER","Tampering","Created by Rules Engine","Attackers can inject scripts","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1059 - Command and Scripting Interpreter","Tampering"
"Web Application - Server side","Tampering","Created by Rules Engine","Attackers can inject scripts","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1059 - Command and Scripting Interpreter","Tampering"
"WSTUN","Tampering","Created by Rules Engine","Attackers can inject scripts","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1059 - Command and Scripting Interpreter","Tampering"
"HTTP DEAMON","Information Disclosure","Created by Rules Engine","Attackers can intercept or leak sensitive data","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Critical","Critical","0%","Not tested","Not tested","Critical","Daniele Granata","ATT&CK Enterprise - T1552 - Unsecured Credentials","Information Disclosure"
"IoTronic UI","Information Disclosure","Created by Rules Engine","Attackers can intercept or leak sensitive data","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Critical","Critical","0%","Not tested","Not tested","Critical","Daniele Granata","ATT&CK Enterprise - T1552 - Unsecured Credentials","Information Disclosure"
"WSTUN SERVER","Information Disclosure","Created by Rules Engine","Attackers can intercept or leak sensitive data","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Critical","Critical","0%","Not tested","Not tested","Critical","Daniele Granata","ATT&CK Enterprise - T1552 - Unsecured Credentials","Information Disclosure"
"Web Application - Server side","Information Disclosure","Created by Rules Engine","Attackers can intercept or leak sensitive data","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Critical","Critical","0%","Not tested","Not tested","Critical","Daniele Granata","ATT&CK Enterprise - T1552 - Unsecured Credentials","Information Disclosure"
"WSTUN","Information Disclosure","Created by Rules Engine","Attackers can intercept or leak sensitive data","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Critical","Critical","0%","Not tested","Not tested","Critical","Daniele Granata","ATT&CK Enterprise - T1552 - Unsecured Credentials","Information Disclosure"
"Virtual Machine","Denial of Service","Created by Rules Engine","Attackers can launch a Denial of Service (DoS) attack on VM resources","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1499 - Endpoint Denial of Service","Denial of Service"
"HTTP DEAMON","Tampering","Created by Rules Engine","Attackers can manipulate business workflows","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Critical","Critical","0%","Not tested","Not tested","Critical","Daniele Granata","ATT&CK Enterprise - T1105 - Ingress Tool Transfer","Tampering"
"IoTronic UI","Tampering","Created by Rules Engine","Attackers can manipulate business workflows","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Critical","Critical","0%","Not tested","Not tested","Critical","Daniele Granata","ATT&CK Enterprise - T1105 - Ingress Tool Transfer","Tampering"
"WSTUN SERVER","Tampering","Created by Rules Engine","Attackers can manipulate business workflows","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Critical","Critical","0%","Not tested","Not tested","Critical","Daniele Granata","ATT&CK Enterprise - T1105 - Ingress Tool Transfer","Tampering"
"Web Application - Server side","Tampering","Created by Rules Engine","Attackers can manipulate business workflows","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Critical","Critical","0%","Not tested","Not tested","Critical","Daniele Granata","ATT&CK Enterprise - T1105 - Ingress Tool Transfer","Tampering"
"WSTUN","Tampering","Created by Rules Engine","Attackers can manipulate business workflows","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Critical","Critical","0%","Not tested","Not tested","Critical","Daniele Granata","ATT&CK Enterprise - T1105 - Ingress Tool Transfer","Tampering"
"Virtual Machine","Elevation of Privilege","Created by Rules Engine","Attackers can migrate or clone VMs without authorization","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Medium","Medium","0%","Not tested","Not tested","Medium","Daniele Granata","ATT&CK Enterprise - T1078 - Valid Accounts","Elevation of Privilege"
"HTTP DEAMON","Tampering","Created by Rules Engine","Attackers can run malicious code via deserialization","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Medium","Medium","0%","Not tested","Not tested","Medium","Daniele Granata","ATT&CK Enterprise - T1210 - Exploitation of Remote Services","Tampering"
"IoTronic UI","Tampering","Created by Rules Engine","Attackers can run malicious code via deserialization","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Medium","Medium","0%","Not tested","Not tested","Medium","Daniele Granata","ATT&CK Enterprise - T1210 - Exploitation of Remote Services","Tampering"
"WSTUN SERVER","Tampering","Created by Rules Engine","Attackers can run malicious code via deserialization","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Medium","Medium","0%","Not tested","Not tested","Medium","Daniele Granata","ATT&CK Enterprise - T1210 - Exploitation of Remote Services","Tampering"
"Web Application - Server side","Tampering","Created by Rules Engine","Attackers can run malicious code via deserialization","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Medium","Medium","0%","Not tested","Not tested","Medium","Daniele Granata","ATT&CK Enterprise - T1210 - Exploitation of Remote Services","Tampering"
"WSTUN","Tampering","Created by Rules Engine","Attackers can run malicious code via deserialization","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Medium","Medium","0%","Not tested","Not tested","Medium","Daniele Granata","ATT&CK Enterprise - T1210 - Exploitation of Remote Services","Tampering"
"Virtual Machine","Information Disclosure","Created by Rules Engine","Attackers can steal data from unencrypted VM storage","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1486 - Data Encrypted for Impact","Information Disclosure"
"Microservice","Tampering","Created by Rules Engine","Attackers compromise images by modifying their content","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1578 - Modify Cloud Compute Infrastructure","Tampering"
"NoSQL Database","Denial of Service","Created by Rules Engine","Attackers conduct DoS (Denial of Service) attacks","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Critical","Critical","0%","Not tested","Not tested","Critical","Daniele Granata","ATT&CK Enterprise - T1498 - Network Denial of Service||ATT&CK Enterprise - T1499 - Endpoint Denial of Service","Denial of Service"
"NoSQL Database","Denial of Service","Created by Rules Engine","Attackers conduct DoS (Denial of Service) attacks","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Critical","Critical","0%","Not tested","Not tested","Critical","Daniele Granata","ATT&CK Enterprise - T1498 - Network Denial of Service||ATT&CK Enterprise - T1499 - Endpoint Denial of Service","Denial of Service"
"SSH Server","Information Disclosure","Created by Rules Engine","Attackers conduct man-in-the-middle attacks to intercept SSH communications","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1557 - Adversary-in-the-Middle","Information Disclosure"
"SSH Client","Spoofing","Created by Rules Engine","Attackers conduct phishing attacks targeting SSH client users","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Critical","Critical","0%","Not tested","Not tested","Critical","Daniele Granata","ATT&CK Enterprise - T1566 - Phishing","Spoofing"
"Docker Container","Denial of Service","Created by Rules Engine","Attackers consume the resources of the Container Runtime by rapidly engaging to do the target inaccessible or to break the target","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1499 - Endpoint Denial of Service","Denial of Service"
"Docker Container","Denial of Service","Created by Rules Engine","Attackers consume the resources of the Container Runtime by rapidly engaging to do the target inaccessible or to break the target","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1499 - Endpoint Denial of Service","Denial of Service"
"Docker Container","Denial of Service","Created by Rules Engine","Attackers consume the resources of the Container Runtime by rapidly engaging to do the target inaccessible or to break the target","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1499 - Endpoint Denial of Service","Denial of Service"
"Docker Container","Denial of Service","Created by Rules Engine","Attackers consume the resources of the Container Runtime by rapidly engaging to do the target inaccessible or to break the target","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1499 - Endpoint Denial of Service","Denial of Service"
"Docker Container","Denial of Service","Created by Rules Engine","Attackers consume the resources of the Container Runtime by rapidly engaging to do the target inaccessible or to break the target","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1499 - Endpoint Denial of Service","Denial of Service"
"Docker Container","Denial of Service","Created by Rules Engine","Attackers consume the resources of the Container Runtime by rapidly engaging to do the target inaccessible or to break the target","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1499 - Endpoint Denial of Service","Denial of Service"
"Docker Container","Denial of Service","Created by Rules Engine","Attackers consume the resources of the Container Runtime by rapidly engaging to do the target inaccessible or to break the target","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1499 - Endpoint Denial of Service","Denial of Service"
"Docker Container","Denial of Service","Created by Rules Engine","Attackers consume the resources of the Container Runtime by rapidly engaging to do the target inaccessible or to break the target","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1499 - Endpoint Denial of Service","Denial of Service"
"Docker Container","Denial of Service","Created by Rules Engine","Attackers consume the resources of the Container Runtime by rapidly engaging to do the target inaccessible or to break the target","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1499 - Endpoint Denial of Service","Denial of Service"
"Docker Container","Denial of Service","Created by Rules Engine","Attackers consume the resources of the Container Runtime by rapidly engaging to do the target inaccessible or to break the target","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1499 - Endpoint Denial of Service","Denial of Service"
"SSH Client","Information Disclosure","Created by Rules Engine","Attackers deploy malware on client devices to capture SSH credentials","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Critical","Critical","0%","Not tested","Not tested","Critical","Daniele Granata","ATT&CK Enterprise - T1110 - Brute Force","Information Disclosure"
"NoSQL Database","Information Disclosure","Created by Rules Engine","Attackers exploit insufficient security configurations","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Critical","Critical","0%","Not tested","Not tested","Critical","Daniele Granata","ATT&CK Enterprise - T1552 - Unsecured Credentials||ATT&CK Enterprise - T1555 - Credentials from Password Stores","Information Disclosure"
"NoSQL Database","Information Disclosure","Created by Rules Engine","Attackers exploit insufficient security configurations","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Critical","Critical","0%","Not tested","Not tested","Critical","Daniele Granata","ATT&CK Enterprise - T1552 - Unsecured Credentials||ATT&CK Enterprise - T1555 - Credentials from Password Stores","Information Disclosure"
"NoSQL Database","Tampering","Created by Rules Engine","Attackers exploit NoSQL databases through injection attacks","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Critical","Critical","0%","Not tested","Not tested","Critical","Daniele Granata","ATT&CK Enterprise - T1190 - Exploit Public-Facing Application||ATT&CK Enterprise - T1659 - Content Injection","Tampering"
"NoSQL Database","Tampering","Created by Rules Engine","Attackers exploit NoSQL databases through injection attacks","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Critical","Critical","0%","Not tested","Not tested","Critical","Daniele Granata","ATT&CK Enterprise - T1190 - Exploit Public-Facing Application||ATT&CK Enterprise - T1659 - Content Injection","Tampering"
"SSH Client","Tampering","Created by Rules Engine","Attackers exploit SSH client vulnerabilities","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1098 - Account Manipulation","Tampering"
"SSH Server","Elevation of Privilege","Created by Rules Engine","Attackers exploit SSH server vulnerabilities to gain unauthorized access","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Medium","Medium","0%","Not tested","Not tested","Medium","Daniele Granata","ATT&CK Enterprise - T1098 - Account Manipulation","Elevation of Privilege"
"Microservice","Tampering","Created by Rules Engine","Attackers gain access to sensitive data through injecting code in the repositories","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Medium","Medium","0%","Not tested","Not tested","Medium","Daniele Granata","ATT&CK Enterprise - TA0011 - Command and Control","Tampering"
"Docker Container","Elevation of Privilege","Created by Rules Engine","Attackers gain access to the Docker container by exploiting the vulnerabilities of the network","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Medium","Medium","0%","Not tested","Not tested","Medium","Daniele Granata","ATT&CK Enterprise - T1610 - Deploy Container","Elevation of Privilege"
"Docker Container","Elevation of Privilege","Created by Rules Engine","Attackers gain access to the Docker container by exploiting the vulnerabilities of the network","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Medium","Medium","0%","Not tested","Not tested","Medium","Daniele Granata","ATT&CK Enterprise - T1610 - Deploy Container","Elevation of Privilege"
"Docker Container","Elevation of Privilege","Created by Rules Engine","Attackers gain access to the Docker container by exploiting the vulnerabilities of the network","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Medium","Medium","0%","Not tested","Not tested","Medium","Daniele Granata","ATT&CK Enterprise - T1610 - Deploy Container","Elevation of Privilege"
