"Component","Use case","Source","Threat","Risk Response","Inherent Risk","Current Risk","Countermeasure progress","Weakness tests","Countermeasure tests","Projected Risk","Owner","MITRE reference","STRIDE-LM"
"Details","Tampering","Created by Rules Engine","Attackers perform injection attacks in product catalog","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1059.001 - PowerShell||ATT&CK Enterprise - T1059.003 - Windows Command Shell||ATT&CK Enterprise - T1059.007 - JavaScript||ATT&CK Enterprise - T1068 - Exploitation for Privilege Escalation||ATT&CK Enterprise - T1190 - Exploit Public-Facing Application||ATT&CK Enterprise - T1211 - Exploitation for Defense Evasion||ATT&CK Enterprise - T1505.003 - Web Shell||ATT&CK Enterprise - T1566.001 - Spearphishing Attachment||ATT&CK Enterprise - T1566.002 - Spearphishing Link","Elevation of Privilege||Tampering"
"Reviews","Tampering","Created by Rules Engine","Attackers perform injection attacks in social media integrator","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1059 - Command and Scripting Interpreter||ATT&CK Enterprise - T1068 - Exploitation for Privilege Escalation||ATT&CK Enterprise - T1189 - Drive-by Compromise||ATT&CK Enterprise - T1190 - Exploit Public-Facing Application||ATT&CK Enterprise - T1204 - User Execution||ATT&CK Enterprise - T1211 - Exploitation for Defense Evasion","Tampering"
"Details","Information Disclosure","Created by Rules Engine","Attackers take advantage of insecure communication channels and weakly protected sensitive data exposure","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1027 - Obfuscated Files or Information||ATT&CK Enterprise - T1157 - Dylib Hijacking||ATT&CK Enterprise - T1486 - Data Encrypted for Impact||ATT&CK Enterprise - T1499 - Endpoint Denial of Service||ATT&CK Enterprise - T1534 - Internal Spearphishing||ATT&CK Enterprise - T1552 - Unsecured Credentials||ATT&CK Enterprise - T1564.001 - Hidden Files and Directories||ATT&CK Enterprise - T1564.004 - NTFS File Attributes||ATT&CK Enterprise - T1573.002 - Asymmetric Cryptography||ATT&CK Enterprise - T1606 - Forge Web Credentials","Information Disclosure"
"Reviews","Information Disclosure","Created by Rules Engine","Attackers take advantage of poor API security management","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1055 - Process Injection||ATT&CK Enterprise - T1068 - Exploitation for Privilege Escalation||ATT&CK Enterprise - T1190 - Exploit Public-Facing Application||ATT&CK Enterprise - T1505 - Server Software Component||ATT&CK Enterprise - T1553 - Subvert Trust Controls||ATT&CK Enterprise - T1565 - Data Manipulation||ATT&CK Enterprise - T1588.002 - Tool","Information Disclosure||Tampering"
"Reviews","Information Disclosure","Created by Rules Engine","Attackers take advantage of sensitive data exposure in social media integrations","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata",,"Information Disclosure||Tampering"
"Details","Information Disclosure","Created by Rules Engine","Data exposure through inadequate error handling","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1082 - System Information Discovery||ATT&CK Enterprise - T1210 - Exploitation of Remote Services||ATT&CK Enterprise - T1505 - Server Software Component||ATT&CK Enterprise - T1588.006 - Vulnerabilities||ATT&CK Enterprise - T1589 - Gather Victim Identity Information||ATT&CK Enterprise - T1592 - Gather Victim Host Information","Information Disclosure"
"Productpage","Tampering","Created by Rules Engine","Data integrity compromise through manipulation of product listings","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1071 - Application Layer Protocol","Tampering"
"Productpage","Denial of Service","Created by Rules Engine","Denial of service through resource exhaustion","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Critical","Critical","0%","Not tested","Not tested","Critical","Daniele Granata","ATT&CK Enterprise - T1499 - Endpoint Denial of Service","Denial of Service"
"Productpage","Information Disclosure","Created by Rules Engine","Information disclosure through unsecured API endpoints","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1071 - Application Layer Protocol","Information Disclosure"
"Details","Repudiation","Created by Rules Engine","Lack of evidences of misuse due to insufficient auditing and logging and poor log protection","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Medium","Medium","0%","Not tested","Not tested","Medium","Daniele Granata","ATT&CK Enterprise - T1021 - Remote Services||ATT&CK Enterprise - T1059 - Command and Scripting Interpreter||ATT&CK Enterprise - T1078 - Valid Accounts||ATT&CK Enterprise - T1087 - Account Discovery||ATT&CK Enterprise - T1199 - Trusted Relationship||ATT&CK Enterprise - T1203 - Exploitation for Client Execution||ATT&CK Enterprise - T1486 - Data Encrypted for Impact||ATT&CK Enterprise - T1496 - Resource Hijacking||ATT&CK Enterprise - T1530 - Data from Cloud Storage||ATT&CK Enterprise - T1562 - Impair Defenses||ATT&CK Enterprise - T1566 - Phishing","Repudiation"
"Reviews","Repudiation","Created by Rules Engine","Lack of evidences of misuse due to insufficient auditing and logging in social media integration","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Medium","Medium","0%","Not tested","Not tested","Medium","Daniele Granata","ATT&CK Enterprise - T1078 - Valid Accounts||ATT&CK Enterprise - T1190 - Exploit Public-Facing Application||ATT&CK Enterprise - T1562 - Impair Defenses||ATT&CK Enterprise - T1574 - Hijack Execution Flow","Repudiation"
"Productpage","Tampering","Created by Rules Engine","Manipulation of search results to display incorrect or misleading information","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1071 - Application Layer Protocol","Tampering"
"Productpage","Information Disclosure","Created by Rules Engine","Unauthorized access to product information","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1078 - Valid Accounts","Information Disclosure"
