"Component","Use case","Source","Threat","Risk Response","Inherent Risk","Current Risk","Countermeasure progress","Weakness tests","Countermeasure tests","Projected Risk","Owner","MITRE reference","STRIDE-LM"
"productpage","Tampering","Created by Rules Engine","Attackers perform injection attacks in product catalog","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1059.001 - PowerShell||ATT&CK Enterprise - T1059.003 - Windows Command Shell||ATT&CK Enterprise - T1059.007 - JavaScript||ATT&CK Enterprise - T1068 - Exploitation for Privilege Escalation||ATT&CK Enterprise - T1190 - Exploit Public-Facing Application||ATT&CK Enterprise - T1211 - Exploitation for Defense Evasion||ATT&CK Enterprise - T1505.003 - Web Shell||ATT&CK Enterprise - T1566.001 - Spearphishing Attachment||ATT&CK Enterprise - T1566.002 - Spearphishing Link","Elevation of Privilege||Tampering"
"details","Information Disclosure","Created by Rules Engine","Attackers take advantage of insecure communication channels and weakly protected sensitive data exposure","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1027 - Obfuscated Files or Information||ATT&CK Enterprise - T1157 - Dylib Hijacking||ATT&CK Enterprise - T1486 - Data Encrypted for Impact||ATT&CK Enterprise - T1499 - Endpoint Denial of Service||ATT&CK Enterprise - T1534 - Internal Spearphishing||ATT&CK Enterprise - T1552 - Unsecured Credentials||ATT&CK Enterprise - T1564.001 - Hidden Files and Directories||ATT&CK Enterprise - T1564.004 - NTFS File Attributes||ATT&CK Enterprise - T1573.002 - Asymmetric Cryptography||ATT&CK Enterprise - T1606 - Forge Web Credentials","Information Disclosure"
"productpage","Information Disclosure","Created by Rules Engine","Attackers take advantage of insecure communication channels and weakly protected sensitive data exposure","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1027 - Obfuscated Files or Information||ATT&CK Enterprise - T1157 - Dylib Hijacking||ATT&CK Enterprise - T1486 - Data Encrypted for Impact||ATT&CK Enterprise - T1499 - Endpoint Denial of Service||ATT&CK Enterprise - T1534 - Internal Spearphishing||ATT&CK Enterprise - T1552 - Unsecured Credentials||ATT&CK Enterprise - T1564.001 - Hidden Files and Directories||ATT&CK Enterprise - T1564.004 - NTFS File Attributes||ATT&CK Enterprise - T1573.002 - Asymmetric Cryptography||ATT&CK Enterprise - T1606 - Forge Web Credentials","Information Disclosure"
"reviews","Denial of Service","Created by Rules Engine","Dashboard Denial of Service (DoS) attacks","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1499 - Endpoint Denial of Service","Denial of Service"
"details","Information Disclosure","Created by Rules Engine","Data exposure through inadequate error handling","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1082 - System Information Discovery||ATT&CK Enterprise - T1210 - Exploitation of Remote Services||ATT&CK Enterprise - T1505 - Server Software Component||ATT&CK Enterprise - T1588.006 - Vulnerabilities||ATT&CK Enterprise - T1589 - Gather Victim Identity Information||ATT&CK Enterprise - T1592 - Gather Victim Host Information","Information Disclosure"
"productpage","Information Disclosure","Created by Rules Engine","Data exposure through inadequate error handling","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1082 - System Information Discovery||ATT&CK Enterprise - T1210 - Exploitation of Remote Services||ATT&CK Enterprise - T1505 - Server Software Component||ATT&CK Enterprise - T1588.006 - Vulnerabilities||ATT&CK Enterprise - T1589 - Gather Victim Identity Information||ATT&CK Enterprise - T1592 - Gather Victim Host Information","Information Disclosure"
"reviews","Information Disclosure","Created by Rules Engine","Data leakage via publicly accessible reports","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Critical","Critical","0%","Not tested","Not tested","Critical","Daniele Granata","ATT&CK Enterprise - T1071.001 - Web Protocols||ATT&CK Enterprise - T1530 - Data from Cloud Storage","Information Disclosure"
"reviews","Information Disclosure","Created by Rules Engine","Insecure API integration with data sources","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1071 - Application Layer Protocol||ATT&CK Enterprise - T1101 - Security Support Provider","Information Disclosure"
"details","Repudiation","Created by Rules Engine","Lack of evidences of misuse due to insufficient auditing and logging and poor log protection","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Medium","Medium","0%","Not tested","Not tested","Medium","Daniele Granata","ATT&CK Enterprise - T1021 - Remote Services||ATT&CK Enterprise - T1059 - Command and Scripting Interpreter||ATT&CK Enterprise - T1078 - Valid Accounts||ATT&CK Enterprise - T1087 - Account Discovery||ATT&CK Enterprise - T1199 - Trusted Relationship||ATT&CK Enterprise - T1203 - Exploitation for Client Execution||ATT&CK Enterprise - T1486 - Data Encrypted for Impact||ATT&CK Enterprise - T1496 - Resource Hijacking||ATT&CK Enterprise - T1530 - Data from Cloud Storage||ATT&CK Enterprise - T1562 - Impair Defenses||ATT&CK Enterprise - T1566 - Phishing","Repudiation"
"productpage","Repudiation","Created by Rules Engine","Lack of evidences of misuse due to insufficient auditing and logging and poor log protection","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Medium","Medium","0%","Not tested","Not tested","Medium","Daniele Granata","ATT&CK Enterprise - T1021 - Remote Services||ATT&CK Enterprise - T1059 - Command and Scripting Interpreter||ATT&CK Enterprise - T1078 - Valid Accounts||ATT&CK Enterprise - T1087 - Account Discovery||ATT&CK Enterprise - T1199 - Trusted Relationship||ATT&CK Enterprise - T1203 - Exploitation for Client Execution||ATT&CK Enterprise - T1486 - Data Encrypted for Impact||ATT&CK Enterprise - T1496 - Resource Hijacking||ATT&CK Enterprise - T1530 - Data from Cloud Storage||ATT&CK Enterprise - T1562 - Impair Defenses||ATT&CK Enterprise - T1566 - Phishing","Repudiation"
"reviews","Tampering","Created by Rules Engine","Manipulation of analytics data","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1499 - Endpoint Denial of Service||ATT&CK Enterprise - T1565 - Data Manipulation","Tampering"
"reviews","Spoofing","Created by Rules Engine","Unauthorized access to dashboard data","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Critical","Critical","0%","Not tested","Not tested","Critical","Daniele Granata","ATT&CK Enterprise - T1078 - Valid Accounts||ATT&CK Enterprise - T1528 - Steal Application Access Token","Spoofing"
