"Component","Use case","Source","Threat","Risk Response","Inherent Risk","Current Risk","Countermeasure progress","Weakness tests","Countermeasure tests","Projected Risk","Owner","MITRE reference","STRIDE-LM"
"Reviews","Information Disclosure","Created by Rules Engine","Attackers take advantage of inadequate data encryption at rest and in transit","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1071 - Application Layer Protocol||ATT&CK Enterprise - T1078 - Valid Accounts||ATT&CK Enterprise - T1486 - Data Encrypted for Impact||ATT&CK Enterprise - T1552.001 - Credentials In Files||ATT&CK Enterprise - T1552.002 - Credentials in Registry||ATT&CK Enterprise - T1557 - Adversary-in-the-Middle||ATT&CK Enterprise - T1560.001 - Archive via Utility||ATT&CK Enterprise - T1560.002 - Archive via Library||ATT&CK Enterprise - T1560.003 - Archive via Custom Method||ATT&CK Enterprise - T1574.010 - Services File Permissions Weakness||ATT&CK Enterprise - T1595 - Active Scanning||ATT&CK Enterprise - T1606.001 - Web Cookies||ATT&CK Enterprise - T1606.002 - SAML Tokens||ATT&CK Enterprise - T1574.001 - DLL","Information Disclosure||Tampering"
"Productpage","Tampering","Created by Rules Engine","Data integrity compromise through manipulation of product listings","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1071 - Application Layer Protocol","Tampering"
"Details","Tampering","Created by Rules Engine","Data poisoning and malicious labeling","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Critical","Critical","0%","Not tested","Not tested","Critical","Daniele Granata","ATLAS - AML.T0020 - Poison Training Data||ATLAS - AML.T0011.000 - Unsafe AI Artifacts","Tampering"
"Productpage","Denial of Service","Created by Rules Engine","Denial of service through resource exhaustion","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Critical","Critical","0%","Not tested","Not tested","Critical","Daniele Granata","ATT&CK Enterprise - T1499 - Endpoint Denial of Service","Denial of Service"
"Details","Information Disclosure","Created by Rules Engine","Exposed secrets and long-lived credentials","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Critical","Critical","0%","Not tested","Not tested","Critical","Daniele Granata","ATLAS - AML.T0049 - Exploit Public-Facing Application||ATLAS - AML.T0052 - Phishing||ATLAS - AML.T0052.000 - Spearphishing via Social Engineering LLM","Information Disclosure"
"Details","Elevation of Privilege","Created by Rules Engine","Inadequate authentication and authorization","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATLAS - AML.T0055 - Unsecured Credentials||ATLAS - AML.TA0013 - Credential Access","Elevation of Privilege"
"Productpage","Information Disclosure","Created by Rules Engine","Information disclosure through unsecured API endpoints","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1071 - Application Layer Protocol","Information Disclosure"
"Details","Repudiation","Created by Rules Engine","Lack of auditability and dataset tampering","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATLAS - AML.T0002.000 - Datasets||ATLAS - AML.T0043.003 - Manual Modification","Repudiation"
"Reviews","Repudiation","Created by Rules Engine","Lack of evidences of misuse due to insufficient auditing and logging","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Medium","Medium","0%","Not tested","Not tested","Medium","Daniele Granata","ATT&CK Enterprise - T1059 - Command and Scripting Interpreter||ATT&CK Enterprise - T1059.001 - PowerShell||ATT&CK Enterprise - T1547.001 - Registry Run Keys / Startup Folder||ATT&CK Enterprise - T1562.001 - Disable or Modify Tools||ATT&CK Enterprise - T1562.002 - Disable Windows Event Logging||ATT&CK Enterprise - T1574.002 - DLL Side-Loading","Repudiation"
"Productpage","Tampering","Created by Rules Engine","Manipulation of search results to display incorrect or misleading information","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1071 - Application Layer Protocol","Tampering"
"Details","Tampering","Created by Rules Engine","Supply-chain risks via untrusted extensions","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATLAS - AML.T0010 - AI Supply Chain Compromise","Tampering"
"Details","Tampering","Created by Rules Engine","Tampering with dataset exports","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATLAS - AML.T0019 - Publish Poisoned Datasets||ATLAS - AML.T0043.003 - Manual Modification","Tampering"
"Productpage","Information Disclosure","Created by Rules Engine","Unauthorized access to product information","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1078 - Valid Accounts","Information Disclosure"
"Details","Information Disclosure","Created by Rules Engine","Unprotected data storage and asset exposure","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Critical","Critical","0%","Not tested","Not tested","Critical","Daniele Granata","ATLAS - AML.T0057 - LLM Data Leakage","Information Disclosure"
