"Component","Use case","Source","Threat","Risk Response","Inherent Risk","Current Risk","Countermeasure progress","Weakness tests","Countermeasure tests","Projected Risk","Owner","MITRE reference","STRIDE-LM"
"MySQL","Information Disclosure","Created by Rules Engine","Attackers intercept unencrypted database traffic","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Critical","Critical","0%","Not tested","Not tested","Critical","Daniele Granata","ATT&CK Enterprise - T1040 - Network Sniffing","Information Disclosure"
"Virtual Machine 2","Information Disclosure","Created by Rules Engine","Attackers intercept unencrypted database traffic","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Critical","Critical","0%","Not tested","Not tested","Critical","Daniele Granata","ATT&CK Enterprise - T1040 - Network Sniffing","Information Disclosure"
"MySQL","Information Disclosure","Created by Rules Engine","Attackers steal sensitive data from the database","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1531 - Account Access Removal","Information Disclosure"
"Virtual Machine 2","Information Disclosure","Created by Rules Engine","Attackers steal sensitive data from the database","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1531 - Account Access Removal","Information Disclosure"
"Apache","Tampering","Created by Rules Engine","Compromised CGI scripts or add-on code","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Medium","Medium","0%","Not tested","Not tested","Medium","Daniele Granata","ATT&CK Enterprise - T1505 - Server Software Component","Tampering"
"Virtual Machine 1","Information Disclosure","Created by Rules Engine","Data exposure through instance metadata","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Critical","Critical","0%","Not tested","Not tested","Critical","Daniele Granata","ATT&CK Enterprise - T1526 - Cloud Service Discovery","Information Disclosure"
"Apache","Denial of Service","Created by Rules Engine","Denial of service attacks","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1498 - Network Denial of Service","Denial of Service"
"Apache","Repudiation","Created by Rules Engine","Failure to monitor server logs","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Critical","Critical","0%","Not tested","Not tested","Critical","Daniele Granata","ATT&CK Enterprise - T1562 - Impair Defenses","Repudiation"
"Virtual Machine 1","Information Disclosure","Created by Rules Engine","Improper network security","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1046 - Network Service Discovery","Information Disclosure"
"Virtual Machine 1","Elevation of Privilege","Created by Rules Engine","Insecure instance configuration","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1048 - Exfiltration Over Alternative Protocol","Elevation of Privilege"
"WordPress","Elevation of Privilege","Created by Rules Engine","Outdated software vulnerabilities","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Medium","Medium","0%","Not tested","Not tested","Medium","Daniele Granata","ATT&CK Enterprise - T1195 - Supply Chain Compromise","Elevation of Privilege"
"Virtual Machine 3","Information Disclosure","Created by Rules Engine","Unassigned network security groups expose backend resources to unauthorized traffic","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1190 - Exploit Public-Facing Application","Information Disclosure"
"Load Balancer","Information Disclosure","Created by Rules Engine","Unassigned network security groups expose backend resources to unauthorized traffic","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1190 - Exploit Public-Facing Application","Information Disclosure"
"Virtual Machine 3","Information Disclosure","Created by Rules Engine","Unauthorized access and data exposure due to misconfigured Azure Load Balancer resources","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1190 - Exploit Public-Facing Application","Information Disclosure"
"Load Balancer","Information Disclosure","Created by Rules Engine","Unauthorized access and data exposure due to misconfigured Azure Load Balancer resources","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1190 - Exploit Public-Facing Application","Information Disclosure"
"Virtual Machine 1","Elevation of Privilege","Created by Rules Engine","Unauthorized user access","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1078 - Valid Accounts","Elevation of Privilege"
"Apache","Tampering","Created by Rules Engine","Unauthorized user access to ServerRoot","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1222 - File and Directory Permissions Modification","Tampering"
"WordPress","Tampering","Created by Rules Engine","Unfiltered malicious traffic","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Critical","Critical","0%","Not tested","Not tested","Critical","Daniele Granata","ATT&CK Enterprise - T1190 - Exploit Public-Facing Application","Tampering"
"Virtual Machine 1","Elevation of Privilege","Created by Rules Engine","Unpatched vulnerabilities","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1190 - Exploit Public-Facing Application","Elevation of Privilege"
"WordPress","Spoofing","Created by Rules Engine","Weak authentication controls","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1110 - Brute Force","Spoofing"
