"Component","Use case","Source","Threat","Risk Response","Inherent Risk","Current Risk","Countermeasure progress","Weakness tests","Countermeasure tests","Projected Risk","Owner","MITRE reference","STRIDE-LM"
"Lightning-rod","Information Disclosure","Created by Rules Engine","Data leakage via insecure backup or synchronization services","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Critical","Critical","0%","Not tested","Not tested","Critical","Daniele Granata","ATT&CK Mobile - T1470 - Obtain Device Cloud Backups","Information Disclosure"
"Crossbar Broker","Denial of Service","Created by Rules Engine","Data loss","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Critical","Critical","0%","Not tested","Not tested","Critical","Daniele Granata","ATT&CK Enterprise - T1490 - Inhibit System Recovery","Denial of Service"
"IoT Nodes","Information Disclosure","Created by Rules Engine","Data transmitted between devices and servers can be intercepted or altered","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1040 - Network Sniffing","Information Disclosure"
"IoTronic UI","Information Disclosure","Created by Rules Engine","Data transmitted over insecure channels may be intercepted, leading to potential breaches","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1040 - Network Sniffing","Information Disclosure"
"IoTronic UI","Denial of Service","Created by Rules Engine","Denial of Service attacks can overwhelm the system, resulting in service disruptions and potential exploitation","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1498 - Network Denial of Service","Denial of Service"
"IoTronic","Spoofing","Created by Rules Engine","Device identity conflicts","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1040 - Network Sniffing","Spoofing"
"Lightning-rod","Information Disclosure","Created by Rules Engine","Device theft or loss leading to data compromise","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Critical","Critical","0%","Not tested","Not tested","Critical","Daniele Granata","ATT&CK Mobile - T1662 - Data Destruction","Information Disclosure"
"RabbitMQ","Elevation of Privilege","Created by Rules Engine","Excessive administrative privileges","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1078 - Valid Accounts","Elevation of Privilege"
"Lightning-rod","Tampering","Created by Rules Engine","Exploitation of unpatched mobile OS vulnerabilities","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Mobile - T1455 - Exploit Baseband Vulnerability","Tampering"
"Lightning-rod","Elevation of Privilege","Created by Rules Engine","Exploitation of vulnerabilities in installed apps","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Mobile - T1455 - Exploit Baseband Vulnerability","Elevation of Privilege"
"WSTUN","Information Disclosure","Created by Rules Engine","Exposed private IPs due to misconfiguration","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Critical","Critical","0%","Not tested","Not tested","Critical","Daniele Granata","ATT&CK Enterprise - T1046 - Network Service Discovery","Information Disclosure"
"InfluxDB","Information Disclosure","Created by Rules Engine","Exposed sensitive data","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Critical","Critical","0%","Not tested","Not tested","Critical","Daniele Granata","ATT&CK Enterprise - T1005 - Data from Local System","Information Disclosure"
"Lightning-rod","Information Disclosure","Created by Rules Engine","Exposure of sensitive data due to insecure local storage","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Mobile - T1533 - Data from Local System","Information Disclosure"
"IoTronic UI","Tampering","Created by Rules Engine","Failure to implement secure update mechanisms can leave IoT devices vulnerable","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Medium","Medium","0%","Not tested","Not tested","Medium","Daniele Granata","ATT&CK Enterprise - T1595.002 - Vulnerability Scanning","Tampering"
"RabbitMQ","Elevation of Privilege","Created by Rules Engine","Improper authorization and access control","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1078 - Valid Accounts","Elevation of Privilege"
"Keystone","Elevation of Privilege","Created by Rules Engine","Improper role-based access control (RBAC) configurations","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Medium","Medium","0%","Not tested","Not tested","Medium","Daniele Granata","ATT&CK Enterprise - T1068 - Exploitation for Privilege Escalation","Elevation of Privilege"
"Keystone","Elevation of Privilege","Created by Rules Engine","Improper token management","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Critical","Critical","0%","Not tested","Not tested","Critical","Daniele Granata","ATT&CK Enterprise - T1078 - Valid Accounts","Elevation of Privilege"
"Keystone","Elevation of Privilege","Created by Rules Engine","Inactive user accounts","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1078 - Valid Accounts","Elevation of Privilege"
"RabbitMQ","Spoofing","Created by Rules Engine","Inadequate authentication controls","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1078 - Valid Accounts","Spoofing"
"IoTronic UI","Information Disclosure","Created by Rules Engine","Inadequate protection of user data can lead to privacy breaches and erosion of user trust","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Critical","Critical","0%","Not tested","Not tested","Critical","Daniele Granata","ATT&CK Enterprise - T1588 - Obtain Capabilities","Information Disclosure"
"IoTronic UI","Information Disclosure","Created by Rules Engine","Inadequate protection of user data can lead to privacy breaches and unauthorized data exposure","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1530 - Data from Cloud Storage","Information Disclosure"
"WSTUN","Denial of Service","Created by Rules Engine","Inefficient resource utilization","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1490 - Inhibit System Recovery","Denial of Service"
"Lightning-rod","Tampering","Created by Rules Engine","Infiltration of malicious applications","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Critical","Critical","0%","Not tested","Not tested","Critical","Daniele Granata","ATT&CK Mobile - T1630.001 - Uninstall Malicious Application","Tampering"
"InfluxDB","Elevation of Privilege","Created by Rules Engine","Injection","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1505 - Server Software Component","Elevation of Privilege"
"Crossbar Broker","Tampering","Created by Rules Engine","Injection attacks","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1197 - BITS Jobs","Tampering"
"IoTronic UI","Tampering","Created by Rules Engine","Insecure APIs can be exploited to inject malicious commands or exfiltrate data","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Critical","Critical","0%","Not tested","Not tested","Critical","Daniele Granata","ATT&CK Enterprise - T1190 - Exploit Public-Facing Application","Tampering"
"Crossbar Broker","Tampering","Created by Rules Engine","Insecure application deployment","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Medium","Medium","0%","Not tested","Not tested","Medium","Daniele Granata","ATT&CK Enterprise - T1089 - Disabling Security Tools","Tampering"
"RabbitMQ","Spoofing","Created by Rules Engine","Insecure channel configuration","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1071 - Application Layer Protocol","Spoofing"
"RabbitMQ","Information Disclosure","Created by Rules Engine","Insecure management of secrets","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1552 - Unsecured Credentials","Information Disclosure"
"IoTronic","Information Disclosure","Created by Rules Engine","Insecure MQTT connections","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1040 - Network Sniffing","Information Disclosure"
"RabbitMQ","Repudiation","Created by Rules Engine","Insufficient auditing and monitoring","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Medium","Medium","0%","Not tested","Not tested","Medium","Daniele Granata","ATT&CK Enterprise - T1070.001 - Clear Windows Event Logs","Repudiation"
"Crossbar Broker","Repudiation","Created by Rules Engine","Insufficient logging and monitoring","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Medium","Medium","0%","Not tested","Not tested","Medium","Daniele Granata","ATT&CK Enterprise - T1562 - Impair Defenses","Repudiation"
"Keystone","Information Disclosure","Created by Rules Engine","Insufficient TLS protection","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1557 - Adversary-in-the-Middle","Information Disclosure"
"Lightning-rod","Information Disclosure","Created by Rules Engine","Interception of network communications","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Mobile - T1438 - Exfiltration Over Other Network Medium","Information Disclosure"
"IoT Nodes","Tampering","Created by Rules Engine","IoT devices may be physically accessed and tampered with, potentially exposing sensitive operations","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Critical","Critical","0%","Not tested","Not tested","Critical","Daniele Granata","ATT&CK Enterprise - T1006 - Direct Volume Access","Tampering"
"Keystone","Denial of Service","Created by Rules Engine","Lack of account lockout mechanisms","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Critical","Critical","0%","Not tested","Not tested","Critical","Daniele Granata","ATT&CK Enterprise - T1110.001 - Password Guessing","Denial of Service"
"Crossbar Broker","Tampering","Created by Rules Engine","Lack of message integrity","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Critical","Critical","0%","Not tested","Not tested","Critical","Daniele Granata","ATT&CK Enterprise - T1040 - Network Sniffing","Tampering"
"IoTronic UI","Elevation of Privilege","Created by Rules Engine","Lack of proper authorization controls may result in unauthorized privilege escalation and misuse of resources","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Medium","Medium","0%","Not tested","Not tested","Medium","Daniele Granata","ATT&CK Enterprise - T1068 - Exploitation for Privilege Escalation","Elevation of Privilege"
"IoT Nodes","Tampering","Created by Rules Engine","Malicious firmware updates or tampered code can compromise the system","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Critical","Critical","0%","Not tested","Not tested","Critical","Daniele Granata","ATT&CK Enterprise - T1542 - Pre-OS Boot","Tampering"
"Lightning-rod","Information Disclosure","Created by Rules Engine","Malware infections on the mobile device","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Critical","Critical","0%","Not tested","Not tested","Critical","Daniele Granata","ATT&CK Mobile - T1473 - Malicious or Vulnerable Built-in Device Functionality","Information Disclosure"
"IoTronic UI","Tampering","Created by Rules Engine","Malware infections or compromised devices may lead to unauthorized manipulation","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Medium","Medium","0%","Not tested","Not tested","Medium","Daniele Granata","ATT&CK Enterprise - T1574 - Hijack Execution Flow","Tampering"
"IoTronic","Tampering","Created by Rules Engine","Manual device provisioning errors","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1592.004 - Client Configurations","Tampering"
"RabbitMQ","Information Disclosure","Created by Rules Engine","Outdated runtime and cipher suites","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1600 - Weaken Encryption","Information Disclosure"
"RabbitMQ","Elevation of Privilege","Created by Rules Engine","Overexposed administrative channels","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1078 - Valid Accounts","Elevation of Privilege"
"Lightning-rod","Spoofing","Created by Rules Engine","Phishing attacks targeting mobile users","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Critical","Critical","0%","Not tested","Not tested","Critical","Daniele Granata","ATT&CK Mobile - T1660 - Phishing","Spoofing"
"IoTronic UI","Tampering","Created by Rules Engine","Reverse engineering and code tampering can expose application logic and facilitate malicious modifications","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1601 - Modify System Image","Tampering"
"IoT Nodes","Information Disclosure","Created by Rules Engine","Sensitive data may be exposed due to insecure storage or transmission practices","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Critical","Critical","0%","Not tested","Not tested","Critical","Daniele Granata","ATT&CK Enterprise - T1552 - Unsecured Credentials","Information Disclosure"
"Crossbar Broker","Denial of Service","Created by Rules Engine","Service disruption from overloading","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1498 - Network Denial of Service","Denial of Service"
"IoTronic","Denial of Service","Created by Rules Engine","Single region failure","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1498 - Network Denial of Service","Denial of Service"
"IoTronic UI","Information Disclosure","Created by Rules Engine","Storing sensitive data in insecure local storage may expose it to extraction and misuse if the device is compromised","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1005 - Data from Local System","Information Disclosure"
"WSTUN","Elevation of Privilege","Created by Rules Engine","Unauthenticated or unauthorized use of resources","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Critical","Critical","0%","Not tested","Not tested","Critical","Daniele Granata","ATT&CK Enterprise - T1190 - Exploit Public-Facing Application","Elevation of Privilege"
"Lightning-rod","Spoofing","Created by Rules Engine","Unauthorized access due to weak device authentication","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Mobile - T1626.001 - Device Administrator Permissions","Spoofing"
"Crossbar Broker","Information Disclosure","Created by Rules Engine","Unauthorized access to brokers","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1078 - Valid Accounts","Information Disclosure"
"WSTUN","Elevation of Privilege","Created by Rules Engine","Unauthorized subnet usage of Cloud NAT","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1580 - Cloud Infrastructure Discovery","Elevation of Privilege"
"Crossbar Broker","Information Disclosure","Created by Rules Engine","Unencrypted data in transit","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1552 - Unsecured Credentials","Information Disclosure"
"RabbitMQ","Information Disclosure","Created by Rules Engine","Unencrypted data transmission","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1071.002 - File Transfer Protocols","Information Disclosure"
"WSTUN","Repudiation","Created by Rules Engine","Unmonitored network activities","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Medium","Medium","0%","Not tested","Not tested","Medium","Daniele Granata","ATT&CK Enterprise - T1562 - Impair Defenses","Repudiation"
"IoTronic","Information Disclosure","Created by Rules Engine","Untrusted server connections","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Critical","Critical","0%","Not tested","Not tested","Critical","Daniele Granata","ATT&CK Enterprise - T1040 - Network Sniffing","Information Disclosure"
"Keystone","Spoofing","Created by Rules Engine","Unvalidated redirects and forwards","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Medium","Medium","0%","Not tested","Not tested","Medium","Daniele Granata","ATT&CK Enterprise - T1204.001 - Malicious Link","Spoofing"
"IoT Nodes","Tampering","Created by Rules Engine","Vulnerabilities remain unaddressed if updates are not promptly applied, exposing the system","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Medium","Medium","0%","Not tested","Not tested","Medium","Daniele Granata","ATT&CK Enterprise - T1190 - Exploit Public-Facing Application","Tampering"
"InfluxDB","Information Disclosure","Created by Rules Engine","Weak authentication","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Critical","Critical","0%","Not tested","Not tested","Critical","Daniele Granata","ATT&CK Enterprise - T1078 - Valid Accounts","Information Disclosure"
"Keystone","Elevation of Privilege","Created by Rules Engine","Weak authentication mechanisms","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","Critical","Critical","0%","Not tested","Not tested","Critical","Daniele Granata","ATT&CK Enterprise - T1078 - Valid Accounts","Elevation of Privilege"
"RabbitMQ","Denial of Service","Created by Rules Engine","Weak operational resilience","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1490 - Inhibit System Recovery","Denial of Service"
"IoTronic UI","Spoofing","Created by Rules Engine","Weak or inadequate authentication can allow unauthorized access to the IoT mobile application","Planned mitigation: 0%. Mitigated: 0%. Unmitigated: 100%.","High","High","0%","Not tested","Not tested","High","Daniele Granata","ATT&CK Enterprise - T1078 - Valid Accounts","Spoofing"
